# SPDX-FileCopyrightText: Copyright © 2026 ReallyMe LLC. All rights reserved
# SPDX-License-Identifier: MIT OR Apache-2.0
# source	requirement_id	source_edition	applicability	disposition	eu_profile_status	owner_repository	code_path	code_symbol	test_path	test_symbol	external_evidence	justification
ETSI-TS-119-472-1	EAA-5.2.6-02	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.1-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.1-02	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.1-03	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.1-04	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.2-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.2-02	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.2-03	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.2-04	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.2-05	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.7.2-06	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.8.1-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.8.2-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.8.2-02	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.8.2-03	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.8.2-04	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.8.2-05	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.2.9-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.3-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.3-02	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.3-03	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.3-04	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.3-05	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.3-06	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.3-07	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.4.1.1-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.4.1.2-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.4.1.3-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.4.1.3-02	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.4.1.4-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.4.1.4-02	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.4.1.5-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.4.1.5-02	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.5-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.5-02	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.5-03	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.5-04	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.5-05	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.5-06	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-5.6.1-01	V1.2.1-2026-02	eaa_or_pid:sd_jwt_vc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_sd_jwt	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_sd_jwt_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.1-01	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.1-02	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.1-03	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.1-04	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.1-05	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.1-06	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.1-07	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.1-08	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.10.1-01	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.10.1-02	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.10.1-03	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.11-01	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.12-01	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.12-02	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.12-03	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.12-04	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.12-05	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.2.1-01	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.2.1-02	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.2.1-03	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
ETSI-TS-119-472-1	EAA-6.2.3-01	V1.2.1-2026-02	eaa_or_pid:iso_mdoc	code_and_composed_evidence	incorporated_subject_to_eu_adaptations	ssi	crates/eudi/etsi-eaa-conformance/src/validate.rs	validate_mdoc	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/pid.rs	accepts_complete_mdoc_pid	credential_parser;signature_verifier;trust_path;status_resolver	policy_gate_consumes_verified_protocol_neutral_facts
